episode_id,family,coverage,cost_scenario,comparison,theorem_scope,terminal_wealth_gap,relative_terminal_wealth_gap,terminal_cash_gap,terminal_unit_gap,cash_contribution,unit_contribution,left_cash_drag,right_cash_drag,left_asset_exposure,right_asset_exposure,left_guardrail_activation_frequency,right_guardrail_activation_frequency,left_purchase_count,right_purchase_count,mechanisms,boundary_fixtures
monotone-rise-primary,monotone-rise,0.9,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-12.8571245981629875975474224570487495286824391117205087856,-0.00179390888162760292699245831390681707296316903831472723967579,46.863492172910859559293250588147879877441837592880162109521,-0.3981374451404923143789378203013108627074951780306711393008,46.863492172910859559293250588147879877441837592880162109521,-59.72061677107384715684067304519662940612427670460067089512,0.0677478844464869338166205548795343378802502722804807943266658,0.0583751860119047619047619047619047619047619047619047619047616,0.952651954726233120847364664903395131442984902542403160363653,0.959275589244743878720775863727022102485588232090813429216362,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,frictionless,neutral_guarded_vs_dca,epsilon-dca,-124.56652582908163265306122448979591836734693877551020408163,-0.0170834092565597667638483965014577259475218658892128279883378,291.875930059523809523809523809523809523809523809523809523808,-2.7762830392573696145124716553287981859410430839002267573696,291.875930059523809523809523809523809523809523809523809523808,-416.44245588860544217687074829931972789115646258503401360544,0.0583751860119047619047619047619047619047619047619047619047616,0,0.959275589244743878720775863727022102485588232090813429216362,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,-136.90699713260238162381410814379969796438591010384559614986,-0.0187945925663636549493172007659808225365508977390559234394528,338.626227560303108137768057566986531452093530153507065721685,-3.1702214979527032650772144380719081961098629350490177458103,338.626227560303108137768057566986531452093530153507065721685,-475.533224692905489761582165710786229416479440257352661871545,0.0677252455120606216275536115133973062904187060307014131443372,0.0000000000000000000000000000000000000000000000000000000000002,0.952622959303633348283961394567764499522811348720387781458848,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-12.79684702110383510921200074567158559440534180744518466411,-0.00178720120983321921545259388685484511240837853040812521982353,46.865400617202446321682378058589307776568309446768003784814,-0.3977483175887085428726291920284059558064910083614212563262,46.865400617202446321682378058589307776568309446768003784814,-59.66224763830628143089437880426089337097365125421318844893,0.0677252455120606216275536115133973062904187060307014131443372,0.0583521653886201323632171359016794447351050441413478123873744,0.952622959303633348283961394567764499522811348720387781458848,0.959252829854515847191543723264764747280102196664537972825218,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,-124.11015011149854651460210739812811236998056829640041148575,-0.0170378414073065204655245773036150272661509324157298484887638,291.760826943100661816085679508397223675525220706739061936871,-2.7724731803639947222045852460435022403033719266875964894841,291.760826943100661816085679508397223675525220706739061936871,-415.870977054599208330687786906525336045505789003139473422615,0.0583521653886201323632171359016794447351050441413478123873744,0.0000000000000000000000000000000000000000000000000000000000002,0.959252829854515847191543723264764747280102196664537972825218,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,-137.32717455050602662236708944366641115915097811008597414725,-0.0188522933745868419215604755993021242260524723274249299558644,338.438575753098975220491090395047081501906611232934103060499,-3.171771668690700012285721198924756617740383928953467181385,338.438575753098975220491090395047081501906611232934103060499,-475.76575030360500184285817983871349266105758934302007720775,0.0676877151506197950440982180790094163003813222465868206120998,0,0.952646381552397991808503102237107171066322669828173813909938,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-12.84684065913697900331947039604736354010335906246692652819,-0.0017942778851129630414347171292437989690330926488501015429324,46.821323148932308553824423728380414835239944566267436393842,-0.3977877587204619170476259608295185225022886908582290861469,46.821323148932308553824423728380414835239944566267436393842,-59.668163808069287557143894124427778375343303628734362922035,0.0676877151506197950440982180790094163003813222465868206120998,0.0583234505208333333333333333333333333333333333333333333333314,0.952646381552397991808503102237107171066322669828173813909938,0.959270734249131171821854721085597242310600117922241215279792,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.9,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,-124.48033389136904761904761904761904761904761904761904761906,-0.0170886773252844681416109987538558967130395701824273252844698,291.617252604166666666666666666666666666666666666666666666657,-2.7739839099702380952380952380952380952380952380952380952381,291.617252604166666666666666666666666666666666666666666666657,-416.097586495535714285714285714285714285714285714285714285715,0.0583234505208333333333333333333333333333333333333333333333314,0,0.959270734249131171821854721085597242310600117922241215279792,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,frictionless,corrected_guarded_vs_dca,epsilon-dca,-343.55912606811155062652161736711166974007344471807678216804,-0.0471166801464838698002086789532038861357815009899076729830455,846.848555581086672707756935994179223503128403506009929083338,-7.9360512109946548222285236890752726216213456548272447416759,846.848555581086672707756935994179223503128403506009929083338,-1190.40768164919822333427855336129089324320184822408671125138,0.169369711116217334541551387198835844700625680701201985816668,0,0.878118098974021689178409145028652439085146914664421336569182,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-32.14281149540746899386855614262187382170609777930127196397,-0.00460482215881628710961229298064281722421763153497041560419875,117.158730432277148898233126470369699693604593982200405273808,-0.9953436128512307859473445507532771567687379450766778482519,117.158730432277148898233126470369699693604593982200405273808,-149.301541927684617892101682612991573515310691761501677237785,0.169369711116217334541551387198835844700625680701201985816668,0.145937965029761904761904761904761904761904761904761904761906,0.878118098974021689178409145028652439085146914664421336569182,0.895463659848544781956711954921521309431540302303711075170254,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,frictionless,neutral_guarded_vs_dca,epsilon-dca,-311.41631457270408163265306122448979591836734693877551020407,-0.0427085231413994169096209912536443148688046647230320699708439,729.68982514880952380952380952380952380952380952380952380953,-6.940707598143424036281179138321995464852607709750566893424,729.68982514880952380952380952380952380952380952380952380953,-1041.1061397215136054421768707482993197278911564625850340136,0.145937965029761904761904761904761904761904761904761904761906,0,0.895463659848544781956711954921521309431540302303711075170254,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,-342.26749283150595405953527035949924491096477525961399037468,-0.0469864814159091373732930019149520563413772443476398085986361,846.565568900757770344420143917466328630233825383767664304204,-7.9255537448817581626930360951797704902746573376225443645258,846.565568900757770344420143917466328630233825383767664304204,-1188.83306173226372440395541427696557354119860064338165467887,0.169313113780151554068884028783493265726046765076753532860841,0.0000000000000000000000000000000000000000000000000000000000002,0.878053648733796578520698572390734797489254729475530105556934,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-31.99211755275958777303000186417896398601335451861296166035,-0.00458727088209662987933024322804967120006288749000982961513316,117.163501543006115804205945146473269441420773616920009461997,-0.9943707939717713571815729800710148895162275209035531408156,117.163501543006115804205945146473269441420773616920009461997,-149.15561909576570357723594701065223342743412813553297112234,0.169313113780151554068884028783493265726046765076753532860841,0.145880413471550330908042839754198611837762610353369530968442,0.878053648733796578520698572390734797489254729475530105556934,0.895412835383174521534002379687167779136606182853364859706885,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,-310.27537527874636628650526849532028092495142074100102871433,-0.0425946035182663011638114432590375681653773310393246212219032,729.402067357751654540214198770993059188813051766847654842207,-6.9311829509099868055114631151087556007584298167189912237102,729.402067357751654540214198770993059188813051766847654842207,-1039.67744263649802082671946726631334011376447250784868355653,0.145880413471550330908042839754198611837762610353369530968442,0.0000000000000000000000000000000000000000000000000000000000002,0.895412835383174521534002379687167779136606182853364859706885,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,-343.31793637626506655591772360916602789787744527521493536812,-0.0471307334364671048039011889982553105651311808185623248896604,846.096439382747438051227725987617703754766528082335257651257,-7.9294291717267500307143029973118915443509598223836679534625,846.096439382747438051227725987617703754766528082335257651257,-1189.41437575901250460714544959678373165264397335755019301938,0.169219287876549487610245545197523540750953305616467051530251,0,0.878102653295141797249151534181873550590876466649008228614537,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-32.11710164784244750829867599011840885025839765616731632051,-0.00460580804188068264362866463349551064452468221075943837269061,117.053307872330771384561059320951037088099861415668590984589,-0.9944693968011547926190649020737963062557217271455727153673,117.053307872330771384561059320951037088099861415668590984589,-149.170409520173218892859735311069445938358259071835907305095,0.169219287876549487610245545197523540750953305616467051530251,0.145808626302083333333333333333333333333333333333333333333334,0.878102653295141797249151534181873550590876466649008228614537,0.895450319433972815701336069726940333691934036999109188149888,1,1,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.75,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,-311.20083472842261904761904761904761904761904761904761904761,-0.0427216933132111703540274968846397417825989254560683132111691,729.043131510416666666666666666666666666666666666666666666668,-6.9349597749255952380952380952380952380952380952380952380952,729.043131510416666666666666666666666666666666666666666666668,-1040.24396623883928571428571428571428571428571428571428571428,0.145808626302083333333333333333333333333333333333333333333334,0,0.895450319433972815701336069726940333691934036999109188149888,1,1,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,frictionless,corrected_guarded_vs_dca,epsilon-dca,-609.52513031736841128513610904574216039791351215996621806275,-0.0835920178720962392619615235262732105688567102390810813343201,1210.58670045283947187000963565688953997172997450589337629741,-12.1340788718013858877009716313508780024642899111057306290678,1210.58670045283947187000963565688953997172997450589337629741,-1820.11183077020788315514574470263170036964348666585959436017,0.242117340090567894374001927131377907994345994901178675259482,0,0.818832526388803807970442347408448198602433905517517443279122,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-75.29893984117793509465991856955168420743732168377574187229,-0.0111431155193286880386724213342300664583567232264913672182732,271.13357545283947187000963565688953997172997450589337629741,-2.309550101960116046431130361509608161194448641264460787798,271.13357545283947187000963565688953997172997450589337629741,-346.4325152940174069646695542264412241791672961896691181697,0.242117340090567894374001927131377907994345994901178675259482,0.187890625,0.818832526388803807970442347408448198602433905517517443279122,0.860975005505395287381634001321294868971592160317110768553182,0.4,0.4,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,frictionless,neutral_guarded_vs_dca,epsilon-dca,-534.22619047619047619047619047619047619047619047619047619046,-0.0732653061224489795918367346938775510204081632653061224489774,939.453125,-9.8245287698412698412698412698412698412698412698412698412698,939.453125,-1473.67931547619047619047619047619047619047619047619047619047,0.187890625,0,0.860975005505395287381634001321294868971592160317110768553182,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,-607.64649873042525658109686944898743173290756486736339249615,-0.0834177113457127792234529782379569946282935505049916465218715,1210.55914461679659758187479548294339635359435305161653794878,-12.1213709556481456944198110995462055205766794527931995362995,1210.55914461679659758187479548294339635359435305161653794878,-1818.20564334722185416297166493193082808650191791897993044492,0.242111828923359319516374959096588679270718870610323307589756,0.0000000000000000000000000000000000000000000000000000000000002,0.818689973142525962333954694283336506416200828685844971573995,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-74.94596226579574214424691097779305358833675581817557921529,-0.0111003398951543414927931677732569425501091413261808106942344,271.123580181232162017439231047378960789158788616052102384344,-2.3071302829801860277445742801678134291833036295615178773309,271.123580181232162017439231047378960789158788616052102384344,-346.069542447027904161686142025172014377495544434227681599635,0.242111828923359319516374959096588679270718870610323307589756,0.187887112887112887112887112887112887112887112887112887112887,0.818689973142525962333954694283336506416200828685844971573995,0.860859027497067088160830704205743265650686553180173990296493,0.4,0.4,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,-532.70053646462951443684995847119437814457080904918781328086,-0.0731291296458643397418907622989255642316866806662725030071965,939.435564435564435564435564435564435564435564435564435564435,-9.8142406726679596666752368193783920913933758232316816589686,939.435564435564435564435564435564435564435564435564435564435,-1472.13610090019395000128552290675881370900637348475224884529,0.187887112887112887112887112887112887112887112887112887112887,0.0000000000000000000000000000000000000000000000000000000000002,0.860859027497067088160830704205743265650686553180173990296493,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,-609.40415757828935371968382064623291912840078251984915909912,-0.0836590864114339739126121075104223655603124197367446293057565,1210.53153366908163754516368562864936044822246035443114592344,-12.1329046083158066084323167084992151971774882858285353668171,1210.53153366908163754516368562864936044822246035443114592344,-1819.93569124737099126484750627488227957662324287428030502256,0.242106306733816327509032737125729872089644492070886229184688,0,0.818646169062531045540840962636946224196800089725545517267952,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-75.2851099592417346720647730271853000807817349008015400515,-0.011152926717199093354402683027510535679485990798703981003059,271.11356491908163754516368562864936044822246035443114592344,-2.309324499188822481448189724372231070193361301701551239833,271.11356491908163754516368562864936044822246035443114592344,-346.39867487832337221722845865583466052900419525523268597495,0.242106306733816327509032737125729872089644492070886229184688,0.18788359375,0.818646169062531045540840962636946224196800089725545517267952,0.860832244676789151734105320521355892148710410451808264765974,0.4,0.4,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-rise-primary,monotone-rise,0.5,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,-534.11904761904761904761904761904761904761904761904761904762,-0.0733239361810790382218953647525076096504667933239361810790384,939.41796875,-9.8235801091269841269841269841269841269841269841269841269841,939.41796875,-1473.53701636904761904761904761904761904761904761904761904762,0.18788359375,0,0.860832244676789151734105320521355892148710410451808264765974,1,0.4,0,5,5,carried-cash-drag|deferred-exposure-penalty,
monotone-decline-primary,monotone-decline,1,frictionless,corrected_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,frictionless,neutral_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,1,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,frictionless,corrected_guarded_vs_dca,epsilon-dca,67.87379980260803628044701225811254586770837368184041660243,0.0210396908509119967893996625059254495579827890202295609276591,154.832837445310795328079526012968027542412972916177862039873,-1.3378313483492732161174232885362381796108399882205760836529,154.832837445310795328079526012968027542412972916177862039873,-86.9590376427027590476325137548554816747045992343374454374385,0.0309665674890621590656159052025936055084825945832355724079746,0,0.9529935299592163218892817624159940114159065770082261420346,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-12.16186294734042795373150763469306122361300335382233334603,-0.00367869758675004961823291187397804760721133053211472488997157,-53.940611328137978120693922760480745906360475857270911408898,0.6427499750891930794917294634736566874268841923607473548134,-53.940611328137978120693922760480745906360475857270911408898,41.778748380797550166962415125787684682747472503448578062871,0.0309665674890621590656159052025936055084825945832355724079746,0.0417546897546897546897546897546897546897546897546897546897542,0.9529935299592163218892817624159940114159065770082261420346,0.936850597190102237109808042052379285753791280611101851576457,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,frictionless,neutral_guarded_vs_dca,epsilon-dca,80.03566274994846423417851989280560709132137703566274994846,0.0248096556580594494184073761907104932051143599669505350728807,208.773448773448773448773448773448773448773448773448773448771,-1.9805813234384662956091527520098948670377241805813234384663,208.773448773448773448773448773448773448773448773448773448771,-128.73778602350030921459492888064316635745207173778602350031,0.0417546897546897546897546897546897546897546897546897546897542,0,0.936850597190102237109808042052379285753791280611101851576457,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,67.93696357686769721578426931835601146253376002971174227224,0.0210803297867374378736492667040576561473062974294670482025296,154.764631343267032956453586564113438129204552506898097049491,-1.3358102733292205498564510345501142564103198842644054581116,154.764631343267032956453586564113438129204552506898097049491,-86.827667766399335740669317245757426666670792477186354777254,0.0309529262686534065912907173128226876258409105013796194098984,0.0000000000000000000000000000000000000000000000000000000000002,0.952969123126022588375453109847997322085860161287880000804226,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-12.20114861434848174930706925000662079001079563358255783635,-0.00369406720388058739775777081116278502235770409073763392447327,-53.928437667208878652947253543425222946486269319249599374444,0.6419582931209291831329259122064400331765457490102621775092,-53.928437667208878652947253543425222946486269319249599374444,41.727289052860396903640184293418602156475473685667041538098,0.0309529262686534065912907173128226876258409105013796194098984,0.0417386138020951823218801680215077322151381643652295392847872,0.952969123126022588375453109847997322085860161287880000804226,0.93681527483386422003035434410442562000845569127946178990572,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,80.13811219121617896509133856836263225254455566329430010859,0.0248662546062422895025657900642344503089377800473864461713932,208.693069010475911609400840107538661075690821826147696423935,-1.9777685664501497329893769467565542895868656332746676356208,208.693069010475911609400840107538661075690821826147696423935,-128.554956819259732644309501539176028823146266162853396315352,0.0417386138020951823218801680215077322151381643652295392847872,0.0000000000000000000000000000000000000000000000000000000000002,0.93681527483386422003035434410442562000845569127946178990572,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,67.8324248196495574310732656417152899123995110769156366694,0.0210479132430712359425478023367630251680699451274278005005217,154.725332435113296456015494872394186161434444332043890488932,-1.3368139633148267542298804497027522499851528193096654433774,154.725332435113296456015494872394186161434444332043890488932,-86.892907615463739024942229230678896249034933255128253819531,0.0309450664870226592912030989744788372322868888664087780977864,0,0.952979525740248251775983303970098517906254865779914075158432,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-12.153879447511852587479610054017548677581936047388630492,-0.00367992853446414172476628817886384000575151636134238673812642,-53.903397723616862274143235286335972568724285826686268241219,0.6423002811708463028717480804972065214021899966045790422957,-53.903397723616862274143235286335972568724285826686268241219,41.7495182761050096866636252323184238911423497792976377492205,0.0309450664870226592912030989744788372322868888664087780977864,0.0417257460317460317460317460317460317460317460317460317460302,0.952979525740248251775983303970098517906254865779914075158432,0.936831789344652206595254620982207599624069611736959749099736,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.9,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,79.9863042671614100185528756957328385899814471243042671614,0.0248191745662234701020535759152959827496083819861222896636019,208.628730158730158730158730158730158730158730158730158730151,-1.9791142444856730571016285301999587713873428159142444856731,208.628730158730158730158730158730158730158730158730158730151,-128.642425891568748711605854462997320140177283034425891568752,0.0417257460317460317460317460317460317460317460317460317460302,0,0.936831789344652206595254620982207599624069611736959749099736,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.75,frictionless,corrected_guarded_vs_dca,epsilon-dca,169.68449950652009070111753064528136466927093420460104150613,0.0525992271272799919734991562648136238949569725505739023191648,387.082093613276988320198815032420068856032432290444655099696,-3.3445783708731830402935582213405954490270999705514402091318,387.082093613276988320198815032420068856032432290444655099696,-217.397594106756897619081284387138704186761498085843613593567,0.0774164187226553976640397630064840137712064864580889310199392,0,0.886007251379468225450567163017644152229173518699700217176141,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.75,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-30.40465736835106988432876908673265305903250838455583336502,-0.00887448003343407339536912799817809400442431585705634239753888,-134.851528320344945301734806901201864765901189643177278522238,1.606874937722982698729323658684141718567210480901868387034,-134.851528320344945301734806901201864765901189643177278522238,104.44687095199387541740603781446921170686868125862144515721,0.0774164187226553976640397630064840137712064864580889310199392,0.104386724386724386724386724386724386724386724386724386724387,0.886007251379468225450567163017644152229173518699700217176141,0.847658552750234244755647633913616520915209941815242297600724,1,1,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.75,frictionless,neutral_guarded_vs_dca,epsilon-dca,200.08915687487116058544629973201401772830344258915687487115,0.0620241391451486235460184404767762330127858999173763376822017,521.933621933621933621933621933621933621933621933621933621934,-4.9514533085961657390228818800247371675943104514533085961658,521.933621933621933621933621933621933621933621933621933621934,-321.844465058750773036487322201607915893630179344465058750777,0.104386724386724386724386724386724386724386724386724386724387,0,0.847658552750234244755647633913616520915209941815242297600724,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.75,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,169.84240894216924303946067329589002865633440007427935568061,0.052700824466843594684123166760144140368265743573667620506327,386.911578358167582391133966410283595323011381267245242623734,-3.339525683323051374641127586375285641025799710661013645279,386.911578358167582391133966410283595323011381267245242623734,-217.069169415998339351673293114393566666676981192965886943135,0.077382315671633516478226793282056719064602276253449048524747,0.0000000000000000000000000000000000000000000000000000000000002,0.885954532017769798760882687914236215406997321890513666494448,1,1,0,5,5,later-purchase-price-benefit|terminal-downside,
monotone-decline-primary,monotone-decline,0.75,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-30.50287153587120437326767312501655197502698908395639459083,-0.00891086260313512657314763093862616521762340421079838933526822,-134.821094168022196632368133858563057366215673298123998436088,1.6048957328023229578323147805161000829413643725256554437731,-134.821094168022196632368133858563057366215673298123998436088,104.318222632150992259100460733546505391188684214167603845252,0.077382315671633516478226793282056719064602276253449048524747,0.104346534505237955804700420053769330537845410913073848211965,0.885954532017769798760882687914236215406997321890513666494448,0.847585229640426849287088615215309415380961325162670670251471,1,1,5,5,later-purchase-price-benefit|terminal-downside,
