episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
trend-negative-drift-sensitivity-s104729-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,47235.2211870749389552759136370512315078189631367604005667941,759.96643683180239492275760067724437070615734516536900069694,747.968437195959778961215599513937752809750194243330869127298,60,12.8348593313595958333333333333333333333333333333333333333333,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,frictionless,dca,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,frictionless,neutral_guarded,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,frictionless,corrected_guarded,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,proportional-10bps,dca,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,proportional-10bps,neutral_guarded,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,proportional-10bps,corrected_guarded,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,fixed-1-usd,dca,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,fixed-1-usd,neutral_guarded,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,1,identity-a0-b0,fixed-1-usd,corrected_guarded,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,frictionless,dca,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,frictionless,neutral_guarded,12824.8145049316076486824259352488980280869216640297556050163,615.334098624347874741046041940031770152082336235020809412905,119.466252364806352980725009225484920856905072694575318779469,0,623.763458775439988606932171151748604167174698799589809746222,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,frictionless,corrected_guarded,12825.0432903298441903138000149208163001848415716550995417644,631.644064211679489885004603540174933798031516299665955157893,119.308902644190731136789474007041760591737150814094868251938,0,621.761017311495625738874301565469563041075319395258415028364,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,proportional-10bps,dca,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,proportional-10bps,neutral_guarded,12812.6380892354227237043138311960598942148973917307204049114,615.061312543114078452148416163154339443586577198328720889511,119.349778774423071393788451120850578332070967400587379149591,11.373565122334551370177673909926918741814598823977693585525,623.923649924982113896401049025580709427252811597142792789087,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,proportional-10bps,corrected_guarded,12812.8830582479107250501492127886834311218235158961239817952,631.374879959439815273364961533460876054363987558840315319128,119.192552162955646918237012221027504649266456823173630511565,11.3572678521883718129137213171493897342114245878533063783026,621.922096686831662229461791905667738704649576867877089763332,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,fixed-1-usd,dca,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded,12811.9884023633996375673297190030918747183362544966494385338,614.768646780520610478104791678700649623627620111312463680624,119.346285425604013667949193597580939056797193472259294106502,12,624.084438984986858735317275710129520315443849021665556871844,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded,12812.2169599617511824481751790789477201414050773310665315819,631.063615656868720346228794915324996870196835425148875554994,119.189080214533575773828787433703128447911209741926320548023,12,622.083446031889694875063423390745348584895583001086368742396,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,frictionless,dca,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,frictionless,neutral_guarded,12785.8902385709468282421229636617837985413520371899550782102,995.040053966480377814695799591865225157832517183931514285535,115.370076110848396423934854463361038602756628664365385131533,0,229.249867022710061972991547846771848483706928152277603714982,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,frictionless,corrected_guarded,12787.3114332834285033867650577078965787866297100798065628033,1039.69514582732537174557060908618738590287931626947214773097,114.947044868276248469619382197839905054822699725575868321554,0,223.433279619168132743248822716828678805648505214108808379792,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,proportional-10bps,dca,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,proportional-10bps,neutral_guarded,12774.1150666493419025681055128203693936630114827143669728239,995.028532692171194397719584835589815009922219140212085676211,115.254972174383150914789641819567689290881033418584994597894,10.9939774898180107948074729422221879969930846961636242900337,229.387404655109890593220348001101290346006329666402547125225,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,proportional-10bps,corrected_guarded,12775.5796805001690491425174558519569927228126230685012519361,1039.68292740599447237471816786689688257697100586564434162996,114.832372596968379485473121208975472632228589977364334880059,10.9493677048891164112140677643687343830399890051292264319381,223.577677413778722871789492338104009731302236176813947815572,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,fixed-1-usd,dca,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,12773.0280328795721724039252747621704000880268530015441405252,995.017926118952697264831048090618002923583069534006047327255,115.244439644018541851576466525840706039583534488628504437731,12,229.517944035379100280082992706603587407054167053442603308413,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,12774.4475735627926193318232374167603193295838118904114361956,1039.6727755541499656016883717272837807299524165187817468395,114.821394589311240081856124879831205081473702368736119967899,12,223.7059740966804284847095797379150568638946238768427562785,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,frictionless,dca,12868.0256234641265510304423061440269166001463066960428583819,0,125.909927811130548228797280803723163474383065431200644212049,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,frictionless,neutral_guarded,12825.592529180338063626107472505014554755177131917161464283,999.49856611595958800690894169788745453326437405509744549834,115.71492634129768861478553227816540493332909791876283579537,0,63.4800310199584900771036417802705464947734139650179841419188,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,frictionless,corrected_guarded,12828.5930717567968480330256287171304077402064537952217891293,1043.10076461173541515220303188668753381985027025440398976876,115.317650821695687893065667265779351374919882726237072360141,0,63.7541723881005382882695903216927967156436822002278513786944,epsilon-dca
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,proportional-10bps,dca,12855.1704530111154355948474586853415750251211855105323260559,0.000000000000000000000000000000000000000000000000000000001,125.784143667463085143653627176546616857525539891309334877172,11.988011988011988011988011988011988011988011988011988011988,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,12813.7611944167827210230065024053706925822536786013619922238,999.498088848847752099166590167659854618705608506530974463938,115.599164805153034746448204016429215281322922802148019544412,10.9895123987523998480527806292031370083729214700234455799561,63.5313062588080046873014552101752563533052236265063628939102,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,12816.8026204035035951627799321423876719248154161796137037426,1043.10034057637423348485497445414851309689183676774441203457,115.202288797098440040698209202511286408693544235003502726879,10.9459537057179078586564885370088426442588493139183372507147,63.8051046624419870021336216883965838000384972765128729129224,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,fixed-1-usd,dca,12855.1575978406624244794118638378828896835461603893468155236,0,125.784017883319417680568483522919440310908682365769443567838,12,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,12812.6902471328277723524635639022543578059392694770860994317,999.49760764258025080314061519229027126055335488969064890434,115.588690602621130974787460004905110048178391444204173747913,12,63.5829387358315781320008369245635190994470494130646268297296,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h12,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,12815.6912709041416050075844330269284085230224941672210884144,1043.09990727801707612298454005851144455872620285531815958621,115.191418801749839013331323874605152254886540828069046634436,12,63.8569416334325536513008477727469210240434145025446859496,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,frictionless,dca,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,frictionless,neutral_guarded,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,frictionless,corrected_guarded,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,proportional-10bps,dca,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,proportional-10bps,neutral_guarded,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,proportional-10bps,corrected_guarded,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,fixed-1-usd,dca,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,fixed-1-usd,neutral_guarded,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,1,identity-a0-b0,fixed-1-usd,corrected_guarded,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,1000,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,frictionless,dca,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,frictionless,neutral_guarded,30567.940346168116320225229583972948968715549316705416909023,999.99971219060649812749748309122570762002056257879652032665,388.446718147647326134971742158908083164747536059540885064063,0,235.872221242086677008616161547302543129963158877648033896206,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,frictionless,corrected_guarded,30564.7654292979448458705254030650709863619609275318036140141,801.57223062717236405608401942959388500469635233451400418438,391.011834836154634570861878864745456457342738291447143630762,0,235.751202151569823419798652586059558190473859179565183521462,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,proportional-10bps,dca,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,proportional-10bps,neutral_guarded,30538.4233967312104487814014659279893342263528514212536294356,999.999711402934114008888697591598821820904151601973913821021,388.058941333074325762231452375268014813347459483683289930485,34.9650352533437221638272840183900111670120837646333926934856,235.977847265512846587103880352813407035456358609134649423189,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,proportional-10bps,corrected_guarded,30535.0538491646252891739401427288756212399649138045323441023,801.572230302681200424312753648422035364099491133122907007691,390.621501068558431993166498279779801993429460822341124280949,35.1632645051921266729027844618896882763595409678989781148774,235.857304499408891165801824451124316727049705237967446755695,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,fixed-1-usd,dca,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded,30537.6252952366436971188616170140270684336077210956893582053,999.99971066850073376340725226229647766230013277102132584813,388.048456341073608035757045019104089343592632049711047423568,36,236.083068674661426808988575838092150264550363836408629982295,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded,30534.4470755737044980328996915915747233175074370973997214553,801.57223002260125376175552405196990834034824371983752227273,390.613529627321673739126556272269193922638192130239173220799,36,235.962033828235598909966740156941036283119082224732824596002,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,frictionless,dca,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,frictionless,neutral_guarded,30548.0787133762552367465350717612084731925359254936428789368,999.9999997043641785669551977333903069415822719235728492696,388.185783581580123658016672023118373053444826207259398104097,0,76.4166223409033539909971826155906161612356427174258679049939,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,frictionless,corrected_guarded,30549.949293195280569291569342815141188836916836672465110791,801.57233313427129667408459775286352925577438680215184532233,390.817187554678380879199279307351754401878726269788890286684,0,74.4777598730560442477496075722762262685495017380362694599308,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,proportional-10bps,dca,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,proportional-10bps,neutral_guarded,30518.5628613087834024740408124578062842245920032023978675841,999.999999703677457104396486146425296997416914100779243720299,387.79802117328108474957424377567500680650855905321142139586,34.9650349653309915513442592545989757272753077781210996566231,76.462468218369963531073449333700430115335443222134182375075,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,proportional-10bps,corrected_guarded,30520.2334872458541199435221059685117793152033713886381886943,801.57233313397812434588519833801275388776011111711032003471,390.426798266464351532138632032014220825579790708483291140273,35.1632644024635583173367780236383488972150248640188708091562,74.5258924712595742905964974460346699104340787256046492718572,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,fixed-1-usd,dca,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,30517.7285170875381259390241216006299713300303477866441246607,999.99999970304525607542379288858461920130270264047798717058,387.787060035394796732232043456191732959616470769715558171616,36,76.5059813451263667600276642355345291356847223511475344361378,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,30519.5978350095719244814441103053199822605440871846895463122,801.57233313373453788244718040766413898333269530786358187188,390.418447430400758022165323106043776034629581688367644048913,36,74.5686580322268094949031932459716856212982079589475854261667,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,frictionless,dca,30354.1376219182348693530861708508037290163016219518814920023,0,398.775325187401720091299940805734987420133937776110811456187,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,frictionless,neutral_guarded,30577.7280960330790619155064635009573638694925513051836022567,999.999999970112211463426828796204429738965900734923723643865,388.575300235022102979055434482948978498437852691612483252503,0,21.1600103399861633590345472600901821649244713216726613806396,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,frictionless,corrected_guarded,30580.7601614365472059522594959858804242760674542059480716705,801.57233321598669680193470487051435982248093931613756359619,391.221963144835791229697598314943667285475159607178341537705,0,21.2513907960335127627565301072309322385478940667426171262315,epsilon-dca
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,proportional-10bps,dca,30323.8138081101247446084776931576460829333682536981833086938,0.000000000000000000000000000000000000000000000000000000001,398.37694823916255753376617463110388353659734043567513631987,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,30548.1672054313476963375049857052956274800017943718647009331,999.999999970083764126762872884666333655110276860332996042426,388.186946136172289101613517559268112120816468453023880741592,34.96503496506485138448874837873659706927561410903063636759,21.1771020862693348957671517367250854511017412088354542979701,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,proportional-10bps,corrected_guarded,30550.9982528400936805889210399390202235642287982569771818631,801.572333215976522375082839870431212192470129793107454568063,390.830968186370079304955727332534014737568964735093256560732,35.1632644023816418357891280320974713164910388313755170284035,21.2683682208139956673778738961321946000128324255042909709741,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,fixed-1-usd,dca,30323.7834842963166344837330846799529252872853203299296105103,0,398.376549862214318371208640864929252432713803838334700644731,36,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded,30547.3484273060946668925062143810777214282843392298596399776,999.99999997005508199812476653698773338140673998316257534568,388.176189496757605033009348474364045376755381497443405879864,36,21.1943129119438593773336123081878396998156831376882089432432,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h36,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,36,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,30550.3808519157647096297138002278233936303688031766683112761,801.57233321596612568923181690488495301102611877947304217392,390.822857125616755128156628543274589741832019288394795587551,36,21.2856472111441845504336159242489736746811381675148953165333,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,1,identity-a0-b0,frictionless,dca,47265.1294703570108755187717235173923290460381180611596340554,0,731.383780946746072134062301251672495636438187920544947553956,0,,epsilon-dca
trend-negative-drift-sensitivity-s130363-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,1,identity-a0-b0,frictionless,neutral_guarded,47265.1294703570108755187717235173923290460381180611596340554,0,731.383780946746072134062301251672495636438187920544947553956,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,1,identity-a0-b0,frictionless,corrected_guarded,47265.1294703570108755187717235173923290460381180611596340554,0,731.383780946746072134062301251672495636438187920544947553956,0,1000,epsilon-dca
trend-negative-drift-sensitivity-s130363-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,1,identity-a0-b0,proportional-10bps,dca,47217.9115587982126628559158077096826463996384795815780559995,0.000000000000000000000000000000000000000000000000000000001,730.653127818927144989073228023648846789648539381163783770187,59.94005994005994005994005994005994005994005994005994005994,,outside-current-safety-theorem
trend-negative-drift-sensitivity-s130363-h60,stochastic,trend,stochastic-v1:exploratory:trend-negative-drift-sensitivity,60,1,identity-a0-b0,proportional-10bps,neutral_guarded,47217.9115587982126628559158077096826463996384795815780559995,0.000000000000000000000000000000000000000000000000000000001,730.653127818927144989073228023648846789648539381163783770187,59.94005994005994005994005994005994005994005994005994005994,1000,outside-current-safety-theorem
